entrez_id,logFC,PValue,,
8831,-1.773645456,0.041170567,,
10058,0.995526992,0.041171009,,
10253,1.237025828,0.041211586,,
3115,1.37680337,0.041240799,,
101928069,1.386676491,0.041253437,,
1641,2.187824537,0.041315823,,
7533,-1.956095414,0.041327346,,
4258,1.178535671,0.041335702,,
5575,-2.626820529,0.041336398,,
283314,1.862397158,0.041380886,,
22976,0.946038489,0.041430635,,
23037,-1.450787358,0.041606891,,
84627,-1.215456532,0.041612932,,
23787,-0.959580565,0.041677124,,
7305,1.404863866,0.041717229,,
26013,-0.950623096,0.041737237,,
51086,-2.025587958,0.041738359,,
55167,-0.785936953,0.041772782,,
55020,1.286037042,0.041776545,,
79623,-2.114393379,0.041787029,,
56920,-1.122109196,0.041799554,,
283659,1.229417943,0.041898728,,
57613,-1.607293921,0.042022603,,
8120,-1.919065746,0.042043658,,
65084,-0.829129674,0.042084457,,
116832,2.211433474,0.042090769,,
6091,0.909848539,0.042099551,,
10250,-1.14852119,0.042106504,,
25974,-1.166802067,0.042106953,,
1230,1.322765954,0.042250547,,
56342,1.147673317,0.042253521,,
56931,0.905939495,0.042287339,,
79807,0.9304068,0.042313431,,
90338,-1.018866916,0.042348719,,
9589,0.881706162,0.042371167,,
54512,1.101595767,0.042399768,,
55244,2.328655225,0.042411624,,
79685,-0.775697438,0.042416437,,
4209,-1.460185838,0.042417754,,
256281,-1.483758519,0.042423231,,
4538,-0.973454019,0.042452264,,
81890,0.858889266,0.042457368,,
56890,2.457205423,0.042543042,,
149775,1.755730218,0.042562265,,
84630,-1.360560197,0.042599416,,
83700,-1.602937951,0.042623171,,
4661,1.234048421,0.042632621,,
3764,1.782017628,0.042644821,,
256691,3.598482247,0.0426574,,
27036,1.985353228,0.042726309,,
23220,-1.130937496,0.042761639,,
203228,-0.886836201,0.042767968,,
6557,-3.0669342,0.042780059,,
6017,2.309250155,0.042803495,,
100133091,1.075037818,0.042804898,,
51362,-0.925917924,0.042827616,,
205,1.294739426,0.042924061,,
2192,1.217974468,0.042963456,,
83696,-0.8328068,0.043020363,,
118788,1.201226005,0.043034259,,
6655,-1.084757384,0.043035037,,
4536,-1.039179375,0.04304151,,
64651,1.135130127,0.043056901,,
4598,-1.040273366,0.043188498,,
10979,1.146930767,0.043195337,,
26099,0.966992561,0.043203482,,
7423,0.844052008,0.043226553,,
161436,-1.290554733,0.043246333,,
8728,1.755274438,0.043257184,,
22879,-0.916027575,0.043288602,,
26000,-0.770846291,0.043325912,,
100128252,-0.842333065,0.043359246,,
7314,-0.798685639,0.043365035,,
284716,-2.155215501,0.043381308,,
55558,1.420397651,0.043395731,,
88455,-1.327923427,0.043415301,,
2013,1.738479601,0.043465393,,
7485,-0.843308211,0.043496911,,
81631,-0.912273891,0.043616746,,
728975,1.727782812,0.04373688,,
23300,-0.802961797,0.043739602,,
1503,0.96958294,0.043767328,,
9229,-2.540791496,0.043805245,,
54629,-0.802144109,0.043820716,,
157773,1.857092528,0.04385451,,
4131,-1.089972413,0.04389796,,
9215,-1.614289322,0.043947096,,
7098,1.36838225,0.043969104,,
84079,-0.938261196,0.044017748,,
1778,-0.83832973,0.044021249,,
55335,-1.586286427,0.044072758,,
9535,1.194253565,0.044074763,,
9341,-1.437302906,0.044077355,,
84307,-1.08743705,0.044090255,,
55827,-1.382387668,0.044094743,,
57161,-1.220765726,0.044095702,,
7046,1.140176785,0.044116219,,
830,0.953572512,0.044116644,,
10267,1.428519589,0.044129425,,
824,1.02440572,0.044281053,,
80854,-0.942954621,0.044293843,,
196883,1.413449259,0.044329256,,
10905,-0.799160987,0.044367374,,
402117,-2.441722275,0.044375118,,
400931,0.919995688,0.044397115,,
51499,1.062941764,0.044397195,,
150372,1.317777106,0.044409589,,
5636,-0.933362431,0.044431087,,
54798,-2.339325733,0.044528083,,
348110,0.901550147,0.044531745,,
84443,1.276230067,0.04460092,,
2660,1.965155229,0.044633115,,
1138,1.468068653,0.044639152,,
9043,-0.993951295,0.044669628,,
9847,-0.905554903,0.044737029,,
200933,-0.787192402,0.044750059,,
26768,1.084375881,0.044768412,,
1759,-3.075293952,0.044794807,,
6051,0.866368816,0.044895236,,
78989,1.284049921,0.044921144,,
80310,1.914572831,0.045029186,,
54970,-1.644513652,0.045053009,,
154860,3.88987039,0.045071107,,
285266,-1.524353962,0.045103701,,
100506660,1.240749241,0.04513267,,
23193,0.78522794,0.045145577,,
7442,-1.117663134,0.045148695,,
23304,-0.783988809,0.045180357,,
9368,-1.513223423,0.045190413,,
11007,-1.554310102,0.045240978,,
29968,-1.238787857,0.045292011,,
754,1.208396472,0.045310553,,
54823,-0.920796787,0.045321316,,
5580,-1.324559617,0.045377486,,
146664,-2.56578573,0.04544547,,
57474,-0.824243857,0.045470613,,
199704,-0.824100849,0.045482972,,
2124,-1.662251989,0.045564384,,
57713,-1.171202379,0.045586266,,
120939,-1.222174664,0.045588491,,
80790,-1.432300793,0.045608831,,
3176,0.982742696,0.045609502,,
4055,1.300578874,0.045648687,,
140890,0.841660129,0.045666478,,
55744,0.771549853,0.045673892,,
8797,1.522773459,0.045686233,,
2681,-1.592784922,0.045704338,,
11154,-0.946669815,0.045733784,,
10813,0.949385342,0.045739035,,
8655,-0.791465011,0.045804786,,
64979,0.992845576,0.045822676,,
4842,-2.77361662,0.04583335,,
9583,-0.885961453,0.045899378,,
10062,1.03365057,0.046088337,,
7879,-0.785305166,0.04609728,,
253152,-2.540107872,0.046111671,,
10840,2.193359633,0.046128443,,
400604,-1.226677949,0.046203198,,
56848,-0.905641826,0.046227276,,
4688,1.270623667,0.046274682,,
9114,-1.083467138,0.046274863,,
3643,-1.230812946,0.046281753,,
9112,0.758571389,0.046285456,,
57685,1.281597996,0.046311586,,
55741,0.927296681,0.04634179,,
221938,-1.04677183,0.046467638,,
401492,1.721915245,0.046524155,,
101954266,1.337550726,0.046527567,,
84249,-1.267362051,0.046534813,,
348327,1.163733328,0.046574376,,
101735302,1.024117776,0.046612343,,
64786,-0.942630916,0.04677748,,
6304,-1.693880284,0.046922205,,
6208,0.826895018,0.046950139,,
153579,-1.9017035,0.047014707,,
29763,-1.472894272,0.047018015,,
100129484,1.121079572,0.047040398,,
23511,0.813074466,0.047045151,,
162239,-0.862045818,0.047072402,,
6455,0.932047567,0.047111314,,
391,-1.459372924,0.047219894,,
80833,1.622106472,0.047237918,,
64222,0.881605136,0.047255428,,
339761,2.331260619,0.047271966,,
8100,-1.05711225,0.04729578,,
84282,1.290512345,0.04733293,,
79591,-0.85053632,0.047349331,,
90850,0.980118673,0.047355257,,
4647,1.256184438,0.047371844,,
9543,1.251190817,0.047388269,,
6400,-0.832370639,0.047405881,,
10971,-0.909419289,0.047451983,,
29959,0.877210269,0.047476949,,
23551,-2.180523929,0.047524829,,
388886,1.362853733,0.047555425,,
51186,0.93745687,0.047570824,,
55607,-2.13653088,0.047633857,,
8444,1.426648254,0.047751299,,
79627,-1.129562907,0.047766403,,
441150,1.242830135,0.047814192,,
63940,1.282148627,0.047817375,,
11193,-0.916085448,0.047963717,,
388021,-1.993664964,0.048017093,,
51374,0.90689712,0.048133926,,
134637,0.911870922,0.04815245,,
4627,0.90133322,0.048245096,,
9120,1.716614042,0.048247736,,
22883,-1.42722769,0.048254472,,
64951,1.289353788,0.048255912,,
80304,0.849414411,0.04825954,,
51057,-1.008470343,0.04828693,,
8677,0.89189945,0.04834195,,
10102,2.395818693,0.048355876,,
80311,-0.807332915,0.048371076,,
4208,-2.027418587,0.04841389,,
9585,1.027541072,0.048415536,,
124842,1.804735347,0.04845249,,
144132,-1.158100205,0.048463495,,
2619,1.829829996,0.048467202,,
6683,-0.900956684,0.048468072,,
1394,-2.318158832,0.048489882,,
79868,-0.818727287,0.048498556,,
91272,0.765497321,0.04856216,,
8541,-2.343034951,0.048585813,,
55664,-0.848321607,0.048608438,,
83874,1.597891912,0.048635674,,
138151,-0.923347465,0.048637257,,
134,-1.127188291,0.048645991,,
11037,1.360815155,0.048676089,,
90139,1.204604073,0.048766614,,
101927204,1.088856791,0.048770825,,
25837,-2.541949972,0.048817916,,
23126,-0.974952192,0.048822587,,
6096,-2.09399126,0.048822816,,
55294,-1.688790693,0.048882797,,
64771,-0.999819297,0.048896903,,
29928,1.060487472,0.048914179,,
388585,2.775765757,0.048936517,,
5581,-1.699750027,0.04902976,,
27338,1.021058292,0.049031474,,
79781,-1.86380906,0.0490465,,
7011,0.953671487,0.049051786,,
9411,1.27976327,0.049055391,,
146857,1.913634947,0.049084855,,
56675,-2.639996659,0.049097201,,
64081,-1.210712788,0.049107645,,
23240,0.907521334,0.049124345,,
84545,-0.847000038,0.04914088,,
4174,1.355397384,0.049188095,,
55704,-1.08502844,0.049209414,,
1105,1.149861744,0.049227382,,
10651,-0.759592844,0.049265345,,
57624,-3.13511379,0.049293224,,
80762,-1.119801084,0.049302066,,
375704,-1.242117469,0.049335626,,
401190,-2.727835218,0.049352285,,
64788,-1.070181943,0.04951698,,
145773,-2.115047014,0.049586175,,
6050,-1.054705451,0.049594333,,
1427,1.217486121,0.049608762,,
54433,1.006970262,0.04965367,,
6135,0.893385467,0.049697992,,
7075,1.24503467,0.049707725,,
8496,-0.808850791,0.049847867,,
54978,0.791249,0.049859883,,
3113,1.311697429,0.049895886,,
4869,0.869058877,0.049913867,,
83452,-0.962049555,0.049916515,,
81848,1.385631805,0.049967661,,
2537,1.504944261,0.050000311,,
148867,0.837077916,0.050030634,,
4047,-1.089027485,0.050045092,,
3587,1.223387844,0.050063947,,
101928399,2.297403027,0.050069314,,
7841,0.77151885,0.050104361,,
57599,-0.819340503,0.050119282,,
100131827,-1.01267798,0.050175116,,
79930,1.161122704,0.050230721,,
9653,1.05869768,0.050280705,,
23310,0.829009555,0.05028989,,
64794,0.927340704,0.05032096,,
151556,-1.058473206,0.050392761,,
348840,-1.584331558,0.050406471,,
6402,-2.030954737,0.050465388,,
7264,1.036861194,0.050506453,,
29994,-1.103731437,0.050513864,,
55357,-1.408259187,0.050522276,,
728118,-1.147950284,0.050555511,,
8540,-0.867081262,0.050671106,,
7024,-1.133224109,0.050808747,,
64403,1.729563358,0.050839837,,
150568,-1.210276654,0.050876234,,
9962,-0.809795966,0.050896825,,
29085,0.891992447,0.050896833,,
646576,-1.63925491,0.050913997,,
9736,-0.79422325,0.050975466,,
83478,-1.299446438,0.051010124,,
116447,0.97592163,0.051043284,,
100507661,1.99121852,0.051092108,,
27439,-1.689927286,0.051106566,,
7376,-0.760801719,0.051165785,,
9890,-2.656053833,0.05122202,,
154881,-0.91943318,0.051252692,,
341883,-3.045313962,0.051273093,,
231,0.772520581,0.051382599,,
140735,-0.821571172,0.051433997,,
3822,-2.345398633,0.051443082,,
60343,-0.941629354,0.051555158,,
2968,1.068130058,0.051624464,,
6636,0.85791747,0.051654487,,
399818,-0.770183415,0.051662327,,
57786,0.745920721,0.051740703,,
2203,1.324633235,0.051761351,,
128344,1.597934828,0.051810504,,
6302,2.341114756,0.05182132,,
1476,0.813652795,0.051883915,,
79772,-1.953121864,0.051920642,,
11078,1.079871855,0.051923778,,
150864,-0.939258537,0.051952183,,
26958,0.771768707,0.05202962,,
9832,-0.817679639,0.05215106,,
23221,-1.677303803,0.052151457,,
100126793,1.131059217,0.052168856,,
10802,0.771729866,0.052231566,,
7494,0.774562449,0.052232248,,
5792,-1.057509966,0.052251697,,
9056,1.281925639,0.052283655,,
9859,-0.799423279,0.052364424,,
109617013,1.158874785,0.052381743,,
79822,-1.552998769,0.052387238,,
132989,-1.242414557,0.052463592,,
100507303,0.997111695,0.052523603,,
162282,1.473017514,0.05262334,,
10847,-0.807800332,0.052645991,,
23078,-0.739643495,0.052660876,,
782,-1.996282383,0.05266215,,
10863,-1.451912124,0.052707007,,
22921,-0.869960805,0.052714787,,
1917,-2.451934887,0.052764677,,
54929,1.019627275,0.052782394,,
84668,1.13998837,0.052785159,,
285830,1.389028273,0.052788953,,
57536,-0.877686744,0.052849706,,
7802,0.972736859,0.05289215,,
777,-3.120955098,0.052913354,,
160,-1.051856068,0.052919519,,
387882,1.284384306,0.052964865,,
8394,0.767403405,0.05306676,,
7750,-0.876036363,0.053137137,,
92737,-1.603381914,0.05322893,,
6631,0.806224349,0.053230424,,
56731,1.089368422,0.053240921,,
3708,-2.065867499,0.053255496,,
23013,-0.875303033,0.053260052,,
8576,0.820521277,0.053296447,,
50804,0.864096428,0.053321478,,
27291,-0.935838807,0.053347682,,
57551,-0.785142631,0.053370527,,
9023,-1.723760168,0.053378664,,
55432,-0.802680513,0.053378699,,
102724919,-1.174621479,0.053393012,,
7453,1.153223209,0.053428741,,
56850,-0.884718219,0.053430683,,
56852,1.062261852,0.053442566,,
8668,0.813117964,0.053471289,,
64801,-0.773227875,0.053473373,,
5986,0.830463538,0.053479407,,
5447,0.896553221,0.053521213,,
126526,-0.973067104,0.053560471,,
51065,1.267201041,0.053561184,,
30820,2.35455941,0.053571766,,
7226,-1.685319275,0.053630001,,
6500,-0.727946278,0.053647185,,
578,0.916858072,0.053654964,,
414152,-2.384757278,0.053670043,,
375189,1.228938491,0.053674846,,
2277,-1.32059658,0.053676074,,
6480,-1.100788502,0.053753474,,
5176,-1.917949149,0.053788531,,
5993,0.934186799,0.053833226,,
64858,0.949049979,0.053926435,,
8030,-1.006437036,0.054091821,,
79937,-1.909431912,0.054099777,,
203197,-1.479308817,0.05410399,,
57107,0.846832521,0.054114442,,
100421577,-1.126330464,0.054132682,,
2523,-2.023260545,0.054299551,,
378,0.818569936,0.054317405,,
64837,-1.349095188,0.054345465,,
131544,-1.380147495,0.054354583,,
55707,1.070428615,0.054360065,,
81567,1.066016658,0.05436219,,
54621,0.900472309,0.054363208,,
81533,-1.160560996,0.054363672,,
80167,-0.873181571,0.05451422,,
54518,-1.377776848,0.054532621,,
54704,-2.070451804,0.054541551,,
10827,0.834877145,0.05456147,,
5916,0.994270886,0.054607813,,
7108,-0.924966221,0.054641283,,
84923,0.758181496,0.05464521,,
330,1.587335021,0.054725329,,
8503,1.754028885,0.054748682,,
29106,-1.493416723,0.054759652,,
8805,0.884412642,0.054759943,,
124359,-1.872417829,0.054775169,,
989,-0.949746788,0.054831049,,
6863,-3.585438079,0.054847093,,
65985,-1.361080249,0.054874875,,
9595,1.43741516,0.055045572,,
9857,-0.877413084,0.055174013,,
201931,-0.944831618,0.055185726,,
4134,-0.950206791,0.055236845,,
254559,1.284208672,0.05524779,,
11341,0.996823861,0.055260546,,
414778,-1.169574749,0.055274675,,
10493,0.876810104,0.055291372,,
692223,1.13840935,0.055323297,,
158376,1.568964102,0.055378985,,
4499,1.290004359,0.055392157,,
81573,-0.743920911,0.055460588,,
22853,-1.382187769,0.055469521,,
55893,0.890648481,0.055513197,,
9352,-0.817708237,0.055546819,,
755,-0.799877501,0.055562803,,
127687,-0.825189771,0.055575524,,
23649,0.848672509,0.055636616,,
23413,-2.046417913,0.0556614,,
8427,0.780506296,0.055670186,,
401588,1.077266001,0.055685685,,
8525,-1.760719884,0.05570077,,
400242,-1.224758783,0.055721067,,
282969,1.20615397,0.055726569,,
5230,1.015679925,0.055747755,,
102724814,1.08642826,0.055755472,,
10270,0.798755106,0.055814849,,
439994,-0.948000076,0.05582834,,
84164,0.844156333,0.055834094,,
55803,1.127287814,0.055841414,,
10999,-0.910801966,0.055862671,,
143570,-1.218981238,0.05588199,,
100507043,-3.316540489,0.055943479,,
221395,1.157511811,0.056061032,,
54414,-0.949474846,0.056064646,,
255783,1.034148965,0.05617876,,
85028,1.131712693,0.056183624,,
84993,-0.841511129,0.056183832,,
54108,-1.306589839,0.056210905,,
84698,-0.930666621,0.056237206,,
6560,1.176725484,0.056266829,,
729665,-1.83511431,0.056363175,,
1785,-1.069082926,0.056374199,,
92211,-1.3537918,0.056380496,,
645811,-1.05909282,0.056580636,,
10098,-0.890478392,0.056589467,,
7407,0.741275642,0.056592592,,
8924,-0.740471735,0.056612122,,
101927551,1.079303109,0.056616726,,
83450,1.147841538,0.0566457,,
79571,0.814154241,0.056695457,,
644815,1.700147063,0.056704257,,
22866,-2.026472281,0.056755513,,
196951,-1.24726656,0.05677805,,
9759,-0.842995912,0.056780955,,
60561,0.719653857,0.056853049,,
7832,1.238089902,0.056878251,,
56103,1.555595936,0.056901985,,
6547,-2.222740239,0.056902006,,
11135,-1.435717499,0.056921566,,
284593,-1.076930586,0.056970302,,
160857,-1.683687622,0.056990618,,
139886,-0.873902038,0.057011894,,
25956,-1.063421498,0.057013458,,
131405,1.972315796,0.057014919,,
80328,2.343006695,0.057068287,,
65983,-1.148702266,0.057140076,,
124930,-0.784931268,0.057162664,,
338596,-1.164988822,0.057205297,,
3039,1.436912299,0.057301124,,
9985,1.452881952,0.057338533,,
57189,-0.829563583,0.057428516,,
27185,1.082874292,0.057438715,,
26750,-0.687081148,0.057456572,,
147179,-0.807477085,0.057458361,,
165215,-1.283908623,0.057464536,,
26027,-1.26081979,0.057803389,,
5799,-2.050587767,0.057812174,,
6626,0.801375013,0.057818751,,
730100,3.029774262,0.05789694,,
81579,-0.734835248,0.057987752,,
6234,0.761273942,0.058043696,,
100506544,-1.857504047,0.058045717,,
26751,-0.840585687,0.058143761,,
51616,-0.83520544,0.058155907,,
57001,0.847492438,0.058172494,,
2542,0.888073918,0.058185428,,
1893,1.585137259,0.05822901,,
23164,-0.88627402,0.058237647,,
113540,1.052230012,0.058257141,,
5939,0.950068634,0.058316309,,
55531,-2.375012937,0.058329285,,
219855,1.429838317,0.058352662,,
56935,1.096274474,0.058374746,,
767577,1.62891701,0.058463946,,
29893,1.227448071,0.058480803,,
8818,0.89965285,0.058502784,,
8859,0.858354863,0.058516638,,
51301,-2.321240333,0.058568592,,
84981,1.411991403,0.058639568,,
22846,0.741852862,0.058642449,,
8697,0.760439222,0.058651821,,
79042,0.950977478,0.058659909,,
54996,1.427126031,0.058715565,,
56926,1.043328427,0.058738383,,
22932,1.008846686,0.058846432,,
644096,-0.870069828,0.058847928,,
64430,0.737055146,0.059037163,,
7675,0.82976944,0.059088259,,
57150,-0.881916996,0.059109612,,
84296,1.438149749,0.059132119,,
5566,-1.108958699,0.059287369,,
5987,0.782246805,0.059290271,,
2273,1.318373361,0.059305635,,
9372,-0.981964901,0.059311353,,
51259,1.13317734,0.059331745,,
550,0.763978586,0.059346138,,
64135,1.128978594,0.059388805,,
7712,-0.89137209,0.059403553,,
6128,0.806112325,0.059420701,,
220388,1.026087174,0.059423621,,
51382,-0.965885027,0.059528214,,
22993,0.74113851,0.059587436,,
26270,1.552968698,0.059593371,,
10781,0.825173087,0.059612852,,
54806,-0.849580904,0.059628787,,
84871,-2.438450796,0.059649679,,
1984,0.798368972,0.059716821,,
55326,1.031711303,0.059768004,,
5912,1.372362453,0.059905066,,
80008,-1.573046955,0.059919654,,
5192,0.768347038,0.059924727,,
114928,-1.389516172,0.05993413,,
729678,-1.089566266,0.05993414,,
100423017,-1.57662334,0.059942393,,
9751,-2.20725471,0.059993299,,
221472,-1.24317481,0.05999383,,
10011,0.850058942,0.060063609,,
10404,-1.390399711,0.060073522,,
161502,1.330250831,0.060098292,,
3773,2.496751549,0.060203146,,
55023,-0.890134784,0.060215741,,
414149,-1.485245128,0.060218594,,
91893,1.071940874,0.06022435,,
122525,-1.054317689,0.060236524,,
9894,0.773848553,0.060245119,,
57498,-0.725105234,0.060280217,,
192669,-1.039155191,0.060298987,,
23243,-0.904923965,0.060345909,,
