entrez_id,logFC,PValue
64151,5.981787387,5.15E-19
253982,-2.853376022,5.17E-19
23158,-2.247671974,5.60E-19
8111,-3.326140143,6.03E-19
3746,-3.180458303,6.17E-19
119391,-2.82388253,6.19E-19
81565,-1.319689083,6.28E-19
57520,-2.477768251,6.34E-19
222950,-2.57512712,6.60E-19
132204,-4.6459675,6.71E-19
80823,-1.571443331,7.16E-19
111,-3.230927715,7.50E-19
10059,-1.227375203,7.56E-19
23221,-1.917537415,8.14E-19
23373,-1.859321695,8.31E-19
3780,-3.201735966,8.57E-19
8871,-2.95418038,8.61E-19
3991,-2.812076072,8.64E-19
256536,-4.535090042,1.11E-18
387357,-3.374927278,1.13E-18
79733,6.56363086,1.13E-18
653316,-4.63690909,1.18E-18
55723,5.873257261,1.19E-18
8851,-3.084297384,1.20E-18
10385,2.27213661,1.21E-18
57558,-1.421846235,1.22E-18
143244,3.789247584,1.33E-18
26051,-3.653908466,1.45E-18
26287,-3.561610076,1.45E-18
4660,-2.020436956,1.46E-18
9515,-3.635800605,1.57E-18
25789,-2.257561881,1.57E-18
699,5.339344594,1.58E-18
3097,-2.172895531,1.73E-18
158135,-1.638856672,1.74E-18
343990,-2.751178029,1.74E-18
63893,-1.631057616,1.75E-18
22941,-3.899423556,1.76E-18
286262,-1.882613697,1.81E-18
408263,-4.053214801,1.84E-18
79772,-2.749453326,1.94E-18
3756,-3.933207885,1.94E-18
221710,-1.517666613,2.02E-18
57446,-1.657039061,2.04E-18
8831,-2.004110813,2.06E-18
2134,-3.11797825,2.08E-18
9717,-4.051973281,2.16E-18
1058,6.02343614,2.22E-18
51286,-2.683107902,2.24E-18
79789,-2.411030731,2.34E-18
2566,-4.693134677,2.49E-18
9833,6.903365003,2.49E-18
7301,-2.033441534,2.54E-18
10133,-1.904960799,2.66E-18
55088,-1.668747326,2.77E-18
4942,-1.550788401,2.86E-18
3758,-3.054696876,2.86E-18
83692,-1.359530036,2.92E-18
22920,-1.221360079,2.96E-18
152330,-3.657896396,3.03E-18
40,-4.322155873,3.07E-18
401097,-3.35035588,3.15E-18
6752,-3.353488446,3.19E-18
170261,-3.554230376,3.26E-18
221061,-2.260747082,3.44E-18
56977,-2.465880379,3.47E-18
728658,4.092852065,3.65E-18
57142,-1.299665799,3.68E-18
27255,-3.149404561,3.75E-18
219333,-1.560531263,3.77E-18
9911,-2.766494928,3.80E-18
398,-3.946380106,3.81E-18
8470,-2.640064129,3.88E-18
5178,-2.988610937,4.09E-18
146433,-2.804142838,4.11E-18
222901,4.092128802,4.31E-18
84162,-1.96097546,4.47E-18
3361,-4.677244094,4.48E-18
55355,5.979233962,4.50E-18
64506,-2.40166819,4.62E-18
478,-3.886919947,4.69E-18
1978,3.676286104,4.70E-18
56899,-3.331799111,4.82E-18
6252,-3.117109524,4.85E-18
84687,-1.62015922,4.87E-18
100506599,-2.395771893,5.25E-18
5860,-2.304698338,5.47E-18
1135,-4.378254618,5.47E-18
84961,-1.243872372,5.75E-18
59344,-3.435462044,5.77E-18
222166,-2.884267871,6.01E-18
4605,7.687757743,6.13E-18
55827,-1.496404354,6.24E-18
9481,-3.098328377,6.26E-18
101927728,-6.150660591,6.35E-18
51203,5.385854902,6.44E-18
84623,-3.356729243,6.53E-18
11332,-2.1615879,6.78E-18
22927,-1.605837305,6.82E-18
23233,-1.363962741,7.09E-18
91149,-3.255256303,7.17E-18
10299,-1.179173415,7.51E-18
50488,-1.732031624,7.63E-18
2149,4.775479877,7.68E-18
51148,-2.452728356,8.01E-18
766,-3.925360525,8.25E-18
114299,-3.415644146,8.50E-18
26033,-3.388965257,8.59E-18
64409,-4.426642712,8.86E-18
9212,6.657768093,9.15E-18
389072,-2.492326661,9.54E-18
57026,-2.583755703,9.63E-18
6102,2.431836578,1.07E-17
100128531,-2.861724813,1.07E-17
8506,-2.228236421,1.17E-17
57463,-2.003795388,1.20E-17
728084,-2.959265009,1.21E-17
386597,-3.793731991,1.22E-17
57535,-2.847203087,1.24E-17
955,-1.516684957,1.35E-17
64122,-1.894338094,1.35E-17
55753,-3.451096969,1.38E-17
51764,-3.733317814,1.38E-17
349667,-3.185302744,1.38E-17
56995,-2.072944168,1.39E-17
3093,-0.945725233,1.45E-17
285596,-4.421141246,1.57E-17
4976,-1.361344781,1.62E-17
57062,-1.426859618,1.64E-17
7431,3.665365892,1.64E-17
11270,3.291330888,1.65E-17
5602,-2.030012607,1.71E-17
9648,-1.579685987,1.79E-17
653781,4.765110791,1.86E-17
5646,-3.322103945,1.93E-17
205147,-4.37460716,2.02E-17
574432,-2.864220785,2.06E-17
57576,-2.385991812,2.17E-17
100996635,-4.850794279,2.31E-17
4753,-3.035861348,2.40E-17
6474,8.621945896,2.47E-17
221545,-1.355454534,2.56E-17
66036,-1.575169812,2.60E-17
57449,-2.272276487,2.61E-17
91,-1.408444014,2.64E-17
9917,-1.183065674,2.72E-17
283514,-3.655136825,2.78E-17
26220,-3.02729689,2.80E-17
4190,-1.601016026,2.80E-17
92558,-3.314259505,2.81E-17
57478,-1.901723676,2.83E-17
117154,-4.185799388,2.95E-17
57732,-1.905187822,3.02E-17
1778,-1.791471372,3.18E-17
101410534,-4.041150011,3.24E-17
402381,-4.63816537,3.49E-17
659,-1.273740531,3.52E-17
23396,-1.702439586,3.85E-17
284656,-3.919898826,3.91E-17
5950,-3.760766845,4.29E-17
170961,-2.866990195,4.60E-17
29965,-1.638636757,4.80E-17
64423,-1.932915038,4.88E-17
338651,-3.638205475,4.93E-17
1393,-3.651712195,5.05E-17
23261,-1.475442536,5.22E-17
6775,-3.129432744,5.61E-17
9670,-1.379531005,5.66E-17
203190,-3.800421085,5.68E-17
51046,-4.293141603,5.71E-17
26580,-1.833618962,6.14E-17
23400,-1.530221887,6.15E-17
6860,-4.232980918,6.21E-17
3049,-3.571561469,6.24E-17
145581,-4.127868344,6.57E-17
83850,-2.848413248,6.77E-17
3737,-2.739574741,6.77E-17
85360,2.693929471,7.08E-17
284252,-1.554523474,7.35E-17
54545,-1.223348246,7.44E-17
10927,-1.199842521,7.47E-17
375057,-3.224866801,7.66E-17
100506791,-4.827716012,7.90E-17
9666,-1.624474196,8.03E-17
84553,-2.282534019,8.15E-17
2562,-3.93462876,8.27E-17
775,-2.962740964,8.33E-17
9472,-2.327833956,8.68E-17
26472,3.045515648,8.84E-17
10947,-1.539923896,8.87E-17
143379,-3.711702022,9.06E-17
285696,-4.100983216,9.08E-17
10024,6.415815945,9.26E-17
100128714,-5.365145304,9.34E-17
25775,-2.453413227,9.47E-17
9651,-3.692954519,9.65E-17
202134,-4.524088106,9.70E-17
93377,-5.023221687,9.79E-17
140767,-3.27243302,1.02E-16
4904,2.460289358,1.08E-16
9312,-4.830496783,1.08E-16
28512,-1.544244161,1.09E-16
2146,4.571271942,1.10E-16
140803,-3.07581068,1.22E-16
3831,-1.73474819,1.22E-16
22919,1.492762616,1.24E-16
128434,-3.555607299,1.26E-16
115273,4.721543247,1.29E-16
24137,4.985518761,1.30E-16
89795,-2.894580169,1.39E-16
389812,-4.306547332,1.47E-16
6187,2.507163272,1.50E-16
55176,-1.913119519,1.50E-16
57213,-1.452131829,1.52E-16
4744,-3.491735841,1.52E-16
4761,-4.231819723,1.58E-16
27006,-3.007136103,1.61E-16
10739,-3.423288441,1.72E-16
10808,-1.608396318,1.78E-16
171177,-3.103190957,1.79E-16
287,-2.109732706,1.83E-16
128674,-5.329214008,1.94E-16
10817,-1.514023248,1.95E-16
23359,-2.857203709,1.96E-16
121441,2.09004886,2.04E-16
4747,-4.509541712,2.05E-16
57165,-3.233228903,2.21E-16
343171,-3.275379911,2.23E-16
25924,-2.874120408,2.31E-16
7041,3.569746351,2.33E-16
1104,2.69768019,2.33E-16
7799,-1.664739472,2.35E-16
1132,-3.019755956,2.52E-16
8497,-2.730186683,2.60E-16
1394,-3.442314498,2.98E-16
727957,-1.698256824,3.14E-16
3745,-3.410540592,3.22E-16
27069,-1.424009531,3.28E-16
221002,-3.025361583,3.43E-16
81533,-1.281395518,3.48E-16
2917,-3.981385041,3.49E-16
9381,-3.339720032,3.66E-16
5725,2.052016628,3.67E-16
80007,-1.235419694,3.78E-16
57698,-2.632540478,3.83E-16
554235,-3.085342949,3.87E-16
9821,-1.268865753,3.91E-16
84084,-2.262439784,3.92E-16
140707,-1.375289857,4.04E-16
6456,-3.743959773,4.24E-16
5818,-2.58693812,4.32E-16
23321,-1.859378224,4.53E-16
443,-3.281983905,4.66E-16
2185,-2.260327649,4.86E-16
2567,-4.388107282,5.11E-16
80034,-2.58299137,5.20E-16
79628,-2.850140303,5.23E-16
53637,-3.298687775,5.62E-16
154790,-4.024391251,5.86E-16
100130148,-3.486868002,5.98E-16
107985040,-2.748811108,6.02E-16
100507050,-2.969879973,6.04E-16
5291,-1.32649115,6.04E-16
345757,-1.359208474,6.09E-16
171523,-2.084226848,6.16E-16
1620,-3.541522711,6.50E-16
25777,-2.066542151,6.57E-16
3221,5.059148172,6.77E-16
5558,2.325883942,6.78E-16
2830,-5.392822502,6.93E-16
9267,-1.83587318,7.69E-16
3763,-3.567033541,7.91E-16
8030,-1.466716765,8.34E-16
9699,-3.959829537,8.58E-16
54536,-1.333311586,8.63E-16
3350,-5.255994003,9.05E-16
401498,-4.345688656,1.02E-15
2055,-1.613574177,1.02E-15
23136,-2.747404274,1.03E-15
283692,-2.817470908,1.06E-15
7529,-1.091822163,1.07E-15
84222,-2.523787664,1.07E-15
6900,-3.584652715,1.08E-15
6558,-1.792631964,1.15E-15
345557,-3.858948819,1.17E-15
6247,-3.801487773,1.18E-15
25837,-2.613072221,1.21E-15
140733,-3.247677638,1.23E-15
23074,-1.256048846,1.27E-15
2743,-2.045708633,1.29E-15
3981,-1.384719716,1.31E-15
79682,5.219353924,1.36E-15
83879,4.201304453,1.42E-15
8224,-3.13738496,1.46E-15
94233,-3.900254076,1.48E-15
1149,-4.401760736,1.51E-15
10439,-3.088913718,1.52E-15
983,4.893802066,1.59E-15
1129,-4.225347712,1.60E-15
10653,-2.439534003,1.65E-15
9890,-2.561418297,1.68E-15
5172,-2.781966384,1.70E-15
1428,-4.295895523,1.73E-15
2787,2.727466031,1.76E-15
332,6.310249779,1.77E-15
8941,-3.53548074,1.81E-15
9928,5.483354389,1.86E-15
55861,-2.944740422,2.01E-15
91683,-2.751685903,2.10E-15
1141,-3.205086994,2.13E-15
56936,-3.637268754,2.14E-15
284439,-1.284503152,2.16E-15
57515,-1.527087279,2.42E-15
4355,-2.066997522,2.69E-15
3354,-4.90858829,2.76E-15
118663,-2.751005175,2.77E-15
79176,-1.593153595,2.80E-15
256472,-3.596339299,2.83E-15
101928335,-4.681173486,2.87E-15
83475,-1.751744559,2.87E-15
728239,4.719347044,2.92E-15
9768,5.357651895,3.00E-15
6678,3.194704382,3.01E-15
129285,-0.97498418,3.10E-15
55079,-3.825719975,3.40E-15
4649,-1.466850943,3.44E-15
6016,1.600760312,3.46E-15
54918,2.012094014,3.52E-15
8318,5.691899984,3.53E-15
5334,-2.75086519,3.55E-15
92291,-3.825598012,3.66E-15
23279,1.704362668,3.81E-15
340542,-3.228072456,3.81E-15
11004,4.910517818,3.83E-15
26128,-1.231313575,4.02E-15
84502,-3.252360025,4.07E-15
81930,4.578779444,4.17E-15
4745,-4.131866047,4.53E-15
56603,-3.422287241,4.87E-15
9133,5.219615601,4.88E-15
6506,-2.904211541,4.92E-15
57082,5.293003792,4.96E-15
65018,-1.536565371,5.00E-15
2145,-1.356212159,5.11E-15
157313,5.661736147,5.34E-15
56097,-2.857882656,5.52E-15
57636,-1.936954387,5.52E-15
2565,-4.171074898,5.53E-15
8632,-2.531158905,5.59E-15
673,-1.352352414,5.71E-15
3306,-2.766826298,5.80E-15
55206,-1.211163592,5.95E-15
55356,-2.578277481,6.00E-15
23551,-2.618753096,6.02E-15
6843,-2.201373618,6.04E-15
839,2.375066421,6.07E-15
2026,-2.183804139,6.16E-15
5870,-1.037025267,6.21E-15
783,-2.659888627,6.22E-15
254122,-2.248353744,6.30E-15
51512,5.29390365,6.36E-15
353116,-1.234371244,6.38E-15
65009,-2.307556881,6.41E-15
158931,-3.556857052,6.77E-15
84871,-2.920926359,6.79E-15
220134,5.189763138,6.96E-15
113189,2.432896637,7.48E-15
283455,-4.129029218,7.49E-15
121456,-2.798575493,7.66E-15
100507588,-3.184402249,7.74E-15
5510,-1.016384671,7.96E-15
5798,-3.509925646,8.03E-15
9745,-3.522877058,9.26E-15
86,2.521084957,9.29E-15
340529,-4.215676788,9.57E-15
3787,-3.615565439,9.68E-15
53335,-3.101719407,9.70E-15
10788,4.32425944,1.01E-14
219771,-1.163954676,1.05E-14
701,4.986945675,1.10E-14
116987,-1.984028731,1.16E-14
4615,2.33591767,1.17E-14
54769,-3.09863492,1.22E-14
84968,-2.80710625,1.23E-14
55276,1.678340809,1.33E-14
55771,2.819942698,1.35E-14
60680,-3.711869843,1.37E-14
8534,-2.562737761,1.40E-14
440829,-2.834402445,1.40E-14
389856,-1.66268999,1.41E-14
100128264,-4.583456354,1.46E-14
5526,-1.298679908,1.46E-14
6549,-3.51748672,1.47E-14
9915,-1.820475775,1.50E-14
24139,-1.937864426,1.50E-14
51107,1.462330332,1.53E-14
440556,-2.901301593,1.58E-14
2208,-4.452035636,1.59E-14
79982,-1.168418852,1.61E-14
10718,-3.224860402,1.61E-14
7275,-2.120167048,1.63E-14
2305,4.876885114,1.75E-14
8447,-3.344623067,1.80E-14
548596,-3.708565643,1.82E-14
26232,-3.083214236,1.89E-14
10724,-1.425526964,1.94E-14
23164,-1.483528597,1.95E-14
23531,-1.599251419,1.96E-14
284486,-3.119557487,1.98E-14
57596,-2.736002958,1.99E-14
3833,5.444662072,2.03E-14
220108,-2.424619906,2.08E-14
6305,-1.927210784,2.08E-14
8692,2.318299651,2.10E-14
645974,-4.229233846,2.11E-14
10564,-1.381077008,2.15E-14
80309,-3.872811765,2.17E-14
63934,-1.646350138,2.37E-14
6540,-3.031014962,2.40E-14
25999,-1.689778622,2.47E-14
207063,2.323486414,2.49E-14
283683,-3.526487028,2.50E-14
9456,-2.032219662,2.54E-14
6785,-2.118408081,2.57E-14
5932,2.59381508,2.67E-14
5789,-2.385916657,2.68E-14
10501,-2.659365417,2.84E-14
1917,-2.990407496,2.92E-14
4833,2.001545778,2.95E-14
64105,4.676011065,2.98E-14
22859,-1.837201339,2.99E-14
146167,-3.27470502,3.05E-14
160,-1.322636981,3.05E-14
2555,-3.605411117,3.06E-14
5588,-2.465702041,3.07E-14
85455,-2.647825457,3.08E-14
11001,-3.504963405,3.12E-14
84790,4.216343097,3.12E-14
285601,-3.012955138,3.16E-14
23646,-1.567241162,3.19E-14
115704,-1.632816369,3.19E-14
9901,-1.956164242,3.32E-14
150771,3.288909865,3.32E-14
647979,-1.246919627,3.39E-14
285613,-2.005881375,3.52E-14
10687,-1.868545,3.57E-14
6579,-3.312974534,3.69E-14
9365,-2.510997999,3.70E-14
118442,-3.505123378,3.71E-14
6253,-2.061703762,3.71E-14
6586,-3.39954543,3.76E-14
694,1.985612269,3.77E-14
8566,-1.395432854,3.78E-14
339344,-1.365984354,3.79E-14
440894,-4.354363644,3.85E-14
154215,-3.629388807,3.91E-14
2849,-4.845547478,4.15E-14
154197,-3.001924181,4.15E-14
121457,3.0444402,4.19E-14
4072,-3.035560614,4.35E-14
56479,-3.364801105,4.49E-14
134111,-3.257816966,4.59E-14
26134,-1.704292789,4.69E-14
154661,-2.233287698,4.94E-14
644511,3.712623393,4.96E-14
6175,3.04621242,5.05E-14
283871,-1.317539201,5.05E-14
2806,-1.13311135,5.29E-14
2258,-3.518285199,5.51E-14
885,-4.151541438,5.60E-14
112441426,-3.652055572,5.65E-14
1611,1.624376503,5.67E-14
1131,-3.290787638,5.92E-14
54462,-1.481595588,5.94E-14
3551,1.283214155,5.98E-14
202559,-3.830073632,6.08E-14
84258,-2.68352471,6.12E-14
9725,-2.264487637,6.20E-14
401994,-5.307614139,6.31E-14
101929110,-3.346377017,6.61E-14
374393,5.941028294,6.71E-14
890,4.061218344,6.73E-14
1159,-3.712017966,7.19E-14
84740,-2.185841044,7.20E-14
5594,-1.380954893,7.23E-14
100131897,-3.231169524,7.29E-14
1780,-3.373048001,7.47E-14
84302,-3.318942087,7.62E-14
23092,-1.734620697,7.75E-14
7139,-4.123320528,7.85E-14
9530,-1.238381767,8.05E-14
151648,5.227842789,8.09E-14
643837,-1.272753094,8.28E-14
55102,-1.470826436,8.67E-14
5164,-1.233385803,8.68E-14
399687,-1.792427097,8.71E-14
635,-3.526133019,8.72E-14
157570,5.132499465,8.82E-14
90121,-1.106102591,9.22E-14
79745,-1.429792424,9.29E-14
101928322,-4.446772142,9.56E-14
4998,4.30634009,9.64E-14
4192,4.127445548,9.84E-14
51691,1.437504857,1.04E-13
55117,-3.873690592,1.07E-13
3249,-2.911044328,1.12E-13
5799,-1.953436568,1.12E-13
5872,2.712777634,1.12E-13
9372,-1.528986592,1.17E-13
7105,3.067346206,1.18E-13
56521,-2.113964066,1.18E-13
374383,-2.511728456,1.18E-13
10110,-2.701157961,1.19E-13
577,-2.204568187,1.25E-13
54764,-1.565677936,1.26E-13
2494,4.500845493,1.27E-13
23345,-2.055538664,1.32E-13
7782,-1.118419042,1.38E-13
51301,-2.593530971,1.39E-13
360,-2.756772365,1.41E-13
54718,3.067048559,1.43E-13
8408,-1.374083195,1.44E-13
4985,-3.188781479,1.45E-13
9135,-1.034640363,1.46E-13
54478,6.114370634,1.47E-13
84628,-2.600853195,1.48E-13
51514,4.942885138,1.50E-13
2060,-1.293290723,1.50E-13
138046,-3.485144876,1.54E-13
4335,-1.381156575,1.58E-13
29978,-1.075302897,1.58E-13
90990,-2.153635322,1.59E-13
57574,-3.385911623,1.61E-13
3419,-1.329312966,1.62E-13
127254,-3.280087982,1.62E-13
50614,-3.668895123,1.65E-13
51306,-1.254901232,1.67E-13
7405,-0.936246527,1.68E-13
91775,-1.678030135,1.70E-13
79831,-1.073478373,1.70E-13
8522,-2.454223262,1.72E-13
2571,-3.1523151,1.74E-13
158038,-4.122508017,1.77E-13
3362,-3.703997055,1.83E-13
580,2.286040548,1.94E-13
83955,2.877559486,1.94E-13
25943,-1.553808558,2.03E-13
1016,-4.109698159,2.10E-13
4345,-1.951289752,2.13E-13
1113,-4.049770389,2.13E-13
134829,-3.457247534,2.20E-13
151742,-1.935712602,2.23E-13
23116,-1.372697353,2.29E-13
5168,-3.274453067,2.29E-13
1010,-4.027612012,2.32E-13
57209,-1.630414037,2.33E-13
10362,1.761224509,2.34E-13
317649,-1.679085036,2.34E-13
3251,-1.952288105,2.34E-13
84695,2.328979357,2.38E-13
51377,-0.961757843,2.45E-13
23033,-1.653496145,2.49E-13
57210,-1.85048288,2.50E-13
49855,-1.332209555,2.51E-13
338328,-2.872409871,2.71E-13
6709,-1.595403252,2.76E-13
26099,1.422072098,2.77E-13
5531,1.853591278,2.77E-13
23007,-2.65141576,2.79E-13
10659,-1.571141207,2.79E-13
57624,-4.192131187,2.79E-13
8986,-1.289535761,2.87E-13
9825,-1.225373045,2.91E-13
8027,-1.249599495,2.92E-13
22803,1.512022164,2.93E-13
5026,-2.784061169,2.95E-13
139065,-3.793715466,2.99E-13
29927,1.686744483,3.13E-13
1845,-1.244380077,3.20E-13
7272,5.124201064,3.21E-13
64282,-1.107217429,3.34E-13
9700,4.489073375,3.35E-13
10955,-1.051807884,3.39E-13
9152,-4.359543612,3.40E-13
5170,-1.300634742,3.46E-13
6319,-2.136768328,3.51E-13
1124,-2.070611113,3.54E-13
2618,1.320567645,3.58E-13
2170,-2.339408576,3.68E-13
3202,9.195137506,3.78E-13
666,-2.803316067,3.83E-13
387804,-2.929438181,3.91E-13
10399,2.026214797,3.93E-13
9920,-2.173447209,3.94E-13
57552,-1.8487208,4.02E-13
440567,2.383931413,4.04E-13
4118,-3.55998463,4.30E-13
64714,-3.281554551,4.36E-13
6754,-4.694826319,4.44E-13
144455,4.85516664,4.48E-13
5173,-4.113523638,4.53E-13
64405,-3.52975907,4.58E-13
339453,-1.692881201,4.87E-13
23176,-1.470759444,4.88E-13
151647,-3.37234497,5.04E-13
220042,3.635510848,5.11E-13
1212,-1.158221327,5.17E-13
10435,-1.893126063,5.18E-13
84451,-2.518324314,5.20E-13
5910,-1.20407674,5.39E-13
3351,-3.061455769,5.43E-13
10409,-2.718638942,5.47E-13
4168,-3.363629907,5.66E-13
5655,-3.241093191,5.92E-13
7504,-3.016455512,5.93E-13
55504,3.880316454,6.10E-13
6529,-2.4643777,6.10E-13
10085,-3.147951414,6.30E-13
80381,2.718047626,6.30E-13
80213,-1.020331793,6.31E-13
9522,-1.059421881,6.48E-13
85363,2.877500229,6.55E-13
647087,2.004286538,6.71E-13
29015,2.820618329,6.90E-13
3705,-1.715773862,7.04E-13
9252,-1.9173373,7.11E-13
57156,-2.529290132,7.18E-13
57181,-1.434328635,7.29E-13
1739,-1.201687296,7.71E-13
101927751,-3.347314996,7.88E-13
8604,-1.234191259,8.09E-13
3417,2.560615265,8.52E-13
646627,-4.130663385,8.57E-13
9493,4.207582719,8.65E-13
242,-2.990517782,8.87E-13
147906,-1.749635154,8.91E-13
23236,-2.409241302,8.96E-13
29114,-3.142828834,9.16E-13
60681,2.990685403,9.18E-13
3065,1.51426972,9.26E-13
145483,-1.486943519,9.34E-13
150468,4.190703309,9.40E-13
3485,5.860058874,9.57E-13
23167,-1.390998374,9.62E-13
22930,-1.111917343,9.83E-13
100996301,7.644803789,9.99E-13
3360,-3.477742755,1.00E-12
5111,2.480044887,1.02E-12
5573,-1.050487336,1.04E-12
11113,-2.112067838,1.06E-12
284395,-3.970650105,1.09E-12
1870,5.749736671,1.15E-12
266971,1.946206637,1.15E-12
91050,-1.16542033,1.15E-12
995,4.816741211,1.16E-12
50507,4.315517373,1.17E-12
79680,-1.460079564,1.18E-12
153,-2.495071536,1.19E-12
122769,2.712017596,1.19E-12
5064,-2.188840404,1.22E-12
956,-3.250190349,1.25E-12
83641,-2.091331597,1.26E-12
23148,-1.878800416,1.29E-12
149371,-1.099538816,1.30E-12
400224,-2.138201935,1.30E-12
57605,-1.751393028,1.30E-12
753,-1.533710233,1.34E-12
129293,-2.816154719,1.34E-12
55143,4.191505937,1.35E-12
2002,-1.247720081,1.36E-12
140885,-1.511701939,1.36E-12
83595,-1.723925576,1.36E-12
4288,5.883971607,1.37E-12
284611,-1.46960861,1.37E-12
118924,-1.468864147,1.42E-12
54511,-3.431034394,1.50E-12
255308,3.507584347,1.57E-12
6993,2.767871189,1.60E-12
22950,-0.860241101,1.62E-12
140735,-1.458630437,1.67E-12
2882,3.177137875,1.69E-12
55707,1.961468088,1.71E-12
10635,3.426202302,1.73E-12
5796,-1.599088756,1.74E-12
64283,-2.231595619,1.77E-12
55970,2.411303448,1.77E-12
1657,-1.157246012,1.79E-12
23165,1.676000239,1.80E-12
51517,-1.263670833,1.80E-12
113115,3.40959994,1.82E-12
2776,-1.168955661,1.84E-12
5888,3.895205909,1.85E-12
150572,-3.241684514,1.86E-12
65268,-3.373179659,1.87E-12
145258,7.140347172,1.89E-12
81571,-2.426226091,1.93E-12
64084,-3.04086297,1.96E-12
7157,2.578990257,2.03E-12
22974,3.906395998,2.14E-12
29078,-1.280817712,2.23E-12
253152,-2.141076613,2.24E-12
55593,-0.923395564,2.30E-12
9513,-1.159856344,2.31E-12
23683,1.680435389,2.32E-12
26056,-1.435761844,2.35E-12
3198,6.967111328,2.35E-12
10121,-1.148010023,2.38E-12
25849,-2.927420348,2.44E-12
54033,-3.372382702,2.45E-12
79023,2.045738088,2.46E-12
5638,-1.934641866,2.46E-12
6517,-2.307385018,2.57E-12
27197,5.684871523,2.58E-12
10636,-2.174808413,2.62E-12
79929,-2.306468665,2.66E-12
3241,-1.564003655,2.70E-12
100506679,-1.699983256,2.74E-12
727800,-1.793013758,2.77E-12
51163,1.007763053,2.79E-12
4205,-1.293774182,2.84E-12
151887,3.484231422,2.84E-12
7534,-0.986383066,2.85E-12
220980,-2.199654684,2.89E-12
23095,-1.671501564,3.01E-12
29068,-1.185327559,3.04E-12
100507043,-3.816568919,3.05E-12
11095,-2.78554224,3.10E-12
389332,-3.739736789,3.22E-12
204,1.871880391,3.26E-12
64106,-3.223583305,3.31E-12
4705,-0.738194422,3.43E-12
10052,2.346846923,3.47E-12
5874,-2.988069427,3.49E-12
10369,-3.965739245,3.50E-12
100129461,2.62066831,3.57E-12
8936,-2.337703118,3.65E-12
6185,1.582168146,3.66E-12
26994,-1.114187584,3.68E-12
57471,-3.499986274,3.72E-12
27173,1.823571996,3.85E-12
92667,1.60423039,3.88E-12
121601,-3.13070643,3.95E-12
157693,-2.825354513,4.07E-12
219738,-2.260315213,4.16E-12
148534,-2.443113953,4.17E-12
5214,-1.805637385,4.23E-12
347051,-1.791315424,4.44E-12
401647,-2.842555771,4.46E-12
653519,1.369268277,4.48E-12
